    ,header_version ,scan_name ,scan_time    ,temperature_system ,temperature_detector ,humidity ,pga ,wavelength  ,intensity ,reference ,valid_length
 99 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1292.101013 ,143       ,        0 ,         220
100 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1295.576009 ,153       ,        0 ,         220
101 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1299.046654 ,151       ,        0 ,         220
102 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1302.51295  ,163       ,        0 ,         220
103 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1305.974895 ,159       ,        0 ,         220
104 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1309.43249  ,162       ,        0 ,         220
105 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1314.03585  ,163       ,        0 ,         220
106 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1317.483294 ,154       ,        0 ,         220
107 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1320.926389 ,159       ,        0 ,         220
108 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1324.365133 ,161       ,        0 ,         220
109 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1327.799527 ,146       ,        0 ,         220
110 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1332.371952 ,149       ,        0 ,         220
111 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1335.796195 ,158       ,        0 ,         220
112 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1339.216089 ,165       ,        0 ,         220
113 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1342.631632 ,173       ,        0 ,         220
114 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1346.042825 ,162       ,        0 ,         220
115 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1350.584315 ,151       ,        0 ,         220
116 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1353.985357 ,152       ,        0 ,         220
117 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1357.382049 ,150       ,        0 ,         220
118 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1360.774391 ,155       ,        0 ,         220
119 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1364.162383 ,158       ,        0 ,         220
120 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1368.672938 ,142       ,        0 ,         220
121 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1372.05078  ,135       ,        0 ,         220
122 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1375.424271 ,138       ,        0 ,         220
123 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1378.793412 ,146       ,        0 ,         220
124 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1382.158202 ,148       ,        0 ,         220
125 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1386.637823 ,153       ,        0 ,         220
126 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1389.992463 ,145       ,        0 ,         220
127 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1393.342753 ,141       ,        0 ,         220
128 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1396.688693 ,142       ,        0 ,         220
129 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1400.030282 ,142       ,        0 ,         220
130 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1404.478968 ,148       ,        0 ,         220
131 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1407.810407 ,148       ,        0 ,         220
132 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1411.137496 ,146       ,        0 ,         220
133 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1414.460235 ,140       ,        0 ,         220
134 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1417.778623 ,132       ,        0 ,         220
135 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1422.196374 ,138       ,        0 ,         220
136 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1425.504612 ,149       ,        0 ,         220
137 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1428.8085   ,141       ,        0 ,         220
138 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1432.108037 ,136       ,        0 ,         220
139 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1435.403225 ,134       ,        0 ,         220
140 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1439.790041 ,142       ,        0 ,         220
141 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1443.075078 ,144       ,        0 ,         220
142 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1446.355765 ,134       ,        0 ,         220
143 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1449.632101 ,132       ,        0 ,         220
144 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1452.904087 ,132       ,        0 ,         220
145 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1456.171723 ,139       ,        0 ,         220
146 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1460.521805 ,139       ,        0 ,         220
147 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1463.77929  ,139       ,        0 ,         220
148 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1467.032425 ,148       ,        0 ,         220
